公告,#genre#
东方卫视,http://115.153.254.81/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil/index.m3u8?fmt=ts2hls$LR•IPV4『线路72』
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路73』
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$LR•IPV4『线路74』
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8$LR•IPV4『线路75』
东方卫视,rtp://239.3.1.136:8032$LR•IPV4『线路76』
东方卫视,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8$LR•IPV4『线路77』
东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8$LR•IPV4『线路78』
东方卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=dfws$LR•IPV4『线路79』
东方卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318$LR•IPV4『线路80』
东方卫视,http://dd.ddzb.fun/php/migu.php?id=dfws$LR•IPV4『线路81』
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032$LR•IPV4『线路82』
东方卫视,http://39.134.136.161:6610/000000001000/2000000002000000001/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000001$LR•IPV4『线路83』
东方卫视,p3p://173.208.176.178:31809/62d4a9f2000909c9f1ab0ea900607a3c$LR•IPV4『线路84』
东方卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=24$LR•IPV4『线路85』
东方卫视,http://183.255.10.72:6610/200000001898/460000089800010054/1.m3u8?IASHttpSessionId=ACE$LR•IPV4『线路86』
东方卫视,http://183.255.10.86:6610/200000001898/460000089800010067/1.m3u8?IASHttpSessionId=ACE$LR•IPV4『线路87』
东方卫视,http://183.255.10.92:6610/200000001898/460000089800010219/1.m3u8?IASHttpSessionId=ACE$LR•IPV4『线路88』
东方卫视,http://tvbox6.com/tv/bfgd.php?id=093$LR•IPV4『线路89』
东方卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_DONGFANG-HQ/G_DONGFANG-HQ.m3u8$LR•IPV4『线路90』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$LR•IPV4『线路91』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$LR•IPV4『线路92』
东方卫视,http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8$LR•IPV4『线路93』
东方卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8$LR•IPV4『线路94』
东方卫视,http://1.197.249.194:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路95』
东方卫视,http://112.6.197.24:9921/hls/18/index.m3u8$LR•IPV4『线路96』
东方卫视,http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8$LR•IPV4『线路97』
东方卫视,http://111.160.17.2:59901/tsfile/live/0001_42.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路98』
东方卫视,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路99』
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$LR•IPV4『线路100』
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8$LR•IPV4『线路101』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5392&tk=f6cc1e0a0e1a$LR•IPV4『线路102』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7289&tk=f6cc1e0a0e1a$LR•IPV4『线路103』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9899&tk=f6cc1e0a0e1a$LR•IPV4『线路104』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7354&tk=f6cc1e0a0e1a$LR•IPV4『线路105』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8354&tk=f6cc1e0a0e1a$LR•IPV4『线路106』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8126&tk=f6cc1e0a0e1a$LR•IPV4『线路107』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4397&tk=f6cc1e0a0e1a$LR•IPV4『线路108』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4193&tk=f6cc1e0a0e1a$LR•IPV4『线路109』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2802&tk=f6cc1e0a0e1a$LR•IPV4『线路110』
东方卫视,http://159.75.85.63:36666/migu/651632648.m3u8?migutoken=1b2b8e27ba48ea84743bfbe5803dce0853afcbf169218f39a54948009906f47cae46bf4c90ffb6ea8bf8414738efaa3db2524c2af05314c5175d2785710811d0a89dccf5a937679bfdb1d0890b$LR•IPV4『线路111』
东方卫视,http://www.terrykang.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路112』
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0$LR•IPV4『线路113』
东方卫视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=093$LR•IPV4『线路114』
东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.47:11111$LR•IPV4『线路115』
东方卫视,p3p://167.114.175.6:55331/62d4a9f2000909c9f1ab0ea900607a3c$LR•IPV4『线路116』
东方卫视,http://115.120.210.199/proxy/jsyd.php?p=gitv&id=G_DONGFANG-HD-265-8M.m3u8$LR•IPV4『线路117』
东方卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226345$LR•IPV4『线路118』
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225942/1.m3u8$LR•IPV4『线路119』
东方卫视,http://qqkkk.fun:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路120』
东方卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路121』
东方卫视,http://bg5aqv.top:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路122』
东方卫视,http://itv.nctv.top:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路123』
东方卫视,http://118.113.157.64:4022/udp/239.93.0.123:5140$LR•IPV4『线路124』
东方卫视,http://113.206.155.235:8003/udp/225.0.4.80:7980$LR•IPV4『线路125』
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$LR•IPV4『线路126』
东方卫视,http://111.170.172.113:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路127』
东方卫视,http://gf.you123.fun:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路128』
东方卫视,http://146.235.213.45:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路129』
东方卫视,http://rihou.cc:567/dd.php?id=dfws$LR•IPV4『线路130』
东方卫视,http://bjlive.outside.live.pthv.gitv.tv/live/DFWShd-8M/live.m3u8$LR•IPV4『线路131』
东方卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265018$LR•IPV4『线路132』
东方卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=dongfangweishi$LR•IPV4『线路133』
东方卫视,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8$LR•IPV4『线路134』
东方卫视,http://221.221.153.193:8888/rtp/239.3.1.136:8032$LR•IPV4『线路135』
东方卫视,http://115.171.216.56:4000/udp/225.1.8.45:8032$LR•IPV4『线路136』
东方卫视,http://115.171.216.56:4000/udp/225.1.8.147:8192$LR•IPV4『线路137』
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路138』
东方卫视,http://111.167.49.238:5002/udp/225.1.2.31:5002$LR•IPV4『线路139』
东方卫视,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路140』
东方卫视,http://123.144.180.82:55555/udp/225.0.4.80:7980$LR•IPV4『线路141』
东方卫视,http://222.70.243.41:23456/udp/239.45.3.146:5140$LR•IPV4『线路142』
东方卫视,http://36.35.16.98:9901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路143』
东方卫视,http://1.82.144.44:4022/rtp/239.112.205.61:5140$LR•IPV4『线路144』
东方卫视,http://60.189.43.82:9999/rtp/233.50.201.125:5140$LR•IPV4『线路145』
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路146』
东方卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.28:8162$LR•IPV4『线路147』
东方卫视,http://14.29.76.30:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路148』
东方卫视,http://202.103.213.43:8888/udp/239.81.0.111:4056$LR•IPV4『线路149』
东方卫视,http://202.103.213.43:8888/udp/239.81.0.29:4056$LR•IPV4『线路150』
东方卫视,http://223.10.21.36:8083/udp/239.1.1.31:8031$LR•IPV4『线路151』
东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140$LR•IPV4『线路152』
东方卫视,http://14.117.233.162:9000/udp/239.77.1.218:5146$LR•IPV4『线路153』
东方卫视,http://116.117.107.53:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路154』
东方卫视,http://117.27.190.42:9998/tsfile/live/23268_1.m3u8$LR•IPV4『线路155』
东方卫视,http://113.57.111.4:1111/tsfile/live/1018_1.m3u8$LR•IPV4『线路156』
东方卫视,http://58.19.43.46:9901/tsfile/live/1035_1.m3u8$LR•IPV4『线路157』
东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路158』
东方卫视,http://111.8.242.126:9999/tsfile/live/1066_1.m3u8$LR•IPV4『线路159』
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8$LR•IPV4『线路160』
东方卫视,http://60.208.61.2:352/tsfile/live/0107_1.m3u8$LR•IPV4『线路161』
东方卫视,http://61.138.128.226:19901/tsfile/live/0107_1.m3u8$LR•IPV4『线路162』
东方卫视,http://219.145.93.74:9999/tsfile/live/1004_1.m3u8$LR•IPV4『线路163』
东方卫视,http://110.80.17.38:9901/tsfile/live/0107_2.m3u8$LR•IPV4『线路164』
东方卫视,http://175.10.230.91:8081/tsfile/live/0107_1.m3u8$LR•IPV4『线路165』
东方卫视,http://110.7.130.91:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路166』
东方卫视,http://110.7.130.134:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路167』
东方卫视,http://110.7.130.51:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路168』
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8$LR•IPV4『线路169』
东方卫视,http://121.33.239.242:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路170』
东方卫视,http://183.94.1.118:8801/tsfile/live/0107_1.m3u8$LR•IPV4『线路171』
东方卫视,http://110.7.129.204:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路172』
东方卫视,http://110.7.130.44:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路173』
东方卫视,http://123.7.110.43:9901/tsfile/live/0127_1.m3u8$LR•IPV4『线路174』
东方卫视,http://175.6.162.5:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路175』
东方卫视,http://home.dzlove.top:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路176』
东方卫视,http://119.32.12.32:2901/udp/224.1.100.48:11111$LR•IPV4『线路177』
东方卫视,p3p://108.181.32.169:57987/64260ef600069de1ee03f45f41e9710e$LR•IPV4『线路178』
东方卫视,http://14.112.86.85:4022/udp/239.77.1.218:5146$LR•IPV4『线路179』
东方卫视,http://125.89.163.44:8888/udp/239.77.1.218:5146$LR•IPV4『线路180』
东方卫视,http://183.255.10.92:6610/200000001898/460000089800010219/1.m3u8?IASHttpSessionId=OTT$LR•IPV4『线路181』
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8$LR•IPV4『线路182』
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8$LR•IPV4『线路183』
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8$LR•IPV4『线路184』
东方卫视,http://tvpull.careryun.com/tv/dfws.m3u8$LR•IPV4『线路185』
东方卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_DONGFANG-HD-265-8M$LR•IPV4『线路186』
东方卫视,http://182.92.109.190:1668/72/72.php?id=dfws$LR•IPV4『线路187』
东方卫视,http://223.105.252.8/PLTV/4/224/3221227688/index.m3u8$LR•IPV4『线路188』
东方卫视,http://113.220.235.79:9999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路189』
东方卫视,http://220.249.114.102:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路190』
东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8$LR•IPV4『线路191』
东方卫视,http://111.196.135.75:8686/udp/239.3.1.136:8032$LR•IPV4『线路192』
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路193』
东方卫视,http://123.113.187.204:8000/udp/239.3.1.136:8032$LR•IPV4『线路194』
东方卫视,http://114.252.238.87:8000/udp/239.3.1.136:8032$LR•IPV4『线路195』
东方卫视,http://220.249.114.102:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路196』
东方卫视,http://113.140.86.162:8009/hls/31/index.m3u8$LR•IPV4『线路197』
东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路198』
东方卫视,http://113.25.252.226:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路199』
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路200』
东方卫视,http://116.117.104.242:8096/tsfile/live/0107_1.m3u8$LR•IPV4『线路201』
东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019$LR•IPV4『线路202』
东方卫视,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8$LR•IPV4『线路203』
东方卫视,http://123.130.84.106:8154/tsfile/live/0107_1.m3u8$LR•IPV4『线路204』
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路205』
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路206』
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8$LR•IPV4『线路207』
东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8$LR•IPV4『线路208』
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8$LR•IPV4『线路209』
东方卫视,http://112.18.54.52:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路210』
东方卫视,http://2000.run:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4『线路211』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0155&tk=b53028476470$LR•IPV4『线路212』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0687&tk=b53028476470$LR•IPV4『线路213』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5460&tk=b53028476470$LR•IPV4『线路214』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2473&tk=b53028476470$LR•IPV4『线路215』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0396&tk=b53028476470$LR•IPV4『线路216』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7537&tk=e503191f8e20$LR•IPV4『线路217』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4864&tk=e503191f8e20$LR•IPV4『线路218』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7824&tk=b53028476470$LR•IPV4『线路219』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1657&tk=e503191f8e20$LR•IPV4『线路220』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8918&tk=b53028476470$LR•IPV4『线路221』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4858&tk=e503191f8e20$LR•IPV4『线路222』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0706&tk=e503191f8e20$LR•IPV4『线路223』
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路224』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0238&tk=b53028476470$LR•IPV4『线路225』
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6698&tk=2aca1ad9a849$LR•IPV4『线路226』
东方卫视,http://119.36.148.115:59901/tsfile/live/0107_1.m3u8$LR•IPV4『线路227』
东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234$LR•IPV4『线路228』
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-6.ctv$LR•IPV4『线路229』
东方卫视,http://123.132.233.194:352/tsfile/live/0107_1.m3u8$LR•IPV4『线路230』
东方卫视,http://61.157.139.15:9901/tsfile/live/2389_1.m3u8$LR•IPV4『线路231』
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$LR•IPV4『线路232』
东方卫视,http://121.19.134.222:808/tsfile/live/1026_1.m3u8$LR•IPV4『线路233』
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路234』
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8$LR•IPV4『线路235』
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路236』
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8$LR•IPV4『线路237』
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路238』
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-2.m3u8$LR•IPV4『线路239』
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225674/2/index.m3u8$LR•IPV6『线路1』
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225673/2/index.m3u8$LR•IPV6『线路2』
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225600/2/index.m3u8$LR•IPV6『线路3』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路4』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$LR•IPV6『线路5』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8$LR•IPV6『线路6』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV6『线路7』
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/wh7f454c46tw956907851_-1872531373/ott.mobaibox.com/PLTV/3/224/3221227390/index.m3u8?icpid=3&RTS=1674381072&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3$LR•IPV6『线路8』
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw759767820_1761375904/ott.mobaibox.com/PLTV/3/224/3221225574/index.m3u8?icpid=3&RTS=1674380875&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3$LR•IPV6『线路9』
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/wh7f454c46tw2053964638_178891652/ott.mobaibox.com/PLTV/3/224/3221227436/index.m3u8?icpid=3&RTS=1674386464&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3$LR•IPV6『线路10』
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw1929426305_708351096/ott.mobaibox.com/PLTV/3/224/3221228410/index.m3u8?icpid=3&RTS=1674386339&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3$LR•IPV6『线路11』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8$LR•IPV6『线路12』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$LR•IPV6『线路13』
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8$LR•IPV6『线路14』
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$LR•IPV6『线路15』
北京卫视,http:///udp/239.45.3.229:5140$LR•IPV4『线路16』
北京卫视,http:///udp/239.252.219.206:5140$LR•IPV4『线路17』
北京卫视,http://114.243.156.93:8888/rtp/239.3.1.241:8000$LR•IPV4『线路18』
北京卫视,http://123.113.237.160:8888/rtp/239.3.1.241:8000$LR•IPV4『线路19』
北京卫视,http://222.129.33.14:8888/rtp/239.3.1.241:8000$LR•IPV4『线路20』
北京卫视,http:///udp/239.76.246.184:1234$LR•IPV4『线路21』
北京卫视,http:///udp/239.76.253.184:9000$LR•IPV4『线路22』
北京卫视,http:///udp/239.93.0.180:5140$LR•IPV4『线路23』
北京卫视,http://183.141.216.3:9999/rtp/233.50.201.107:5140$LR•IPV4『线路24』
北京卫视,http://183.149.180.183:9999/rtp/233.50.201.107:5140$LR•IPV4『线路25』
北京卫视,http://115.220.243.30:9999/rtp/233.50.201.107:5140$LR•IPV4『线路26』
北京卫视,http://119.98.51.196:4022/rtp/239.254.96.141:8920$LR•IPV4『线路27』
北京卫视,http://111.175.166.209:8686/rtp/239.254.96.141:8920$LR•IPV4『线路28』
北京卫视,http://111.175.164.168:8888/rtp/239.254.96.141:8920$LR•IPV4『线路29』
北京卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.32:8186$LR•IPV4『线路30』
北京卫视,http://27.10.129.243:8001/udp/225.0.4.78:7980$LR•IPV4『线路31』
北京卫视,http://27.10.129.243:8004/udp/225.0.4.78:7980$LR•IPV4『线路32』
北京卫视,http://220.192.2.145:8002/udp/225.0.4.78:7980$LR•IPV4『线路33』
北京卫视,http://116.21.87.83:8888/udp/239.77.0.51:5146$LR•IPV4『线路34』
北京卫视,http://116.21.87.83:8888/udp/239.77.1.14:5146$LR•IPV4『线路35』
北京卫视,http://116.21.87.83:8888/udp/239.77.1.4:5146$LR•IPV4『线路36』
北京卫视,http://116.21.87.83:8888/udp/239.77.1.151:5146$LR•IPV4『线路37』
北京卫视,http://116.21.87.83:8888/udp/239.77.0.91:5146$LR•IPV4『线路38』
北京卫视,http://116.21.87.83:8889/udp/239.77.0.51:5146$LR•IPV4『线路39』
北京卫视,http://116.21.87.83:8889/udp/239.77.1.14:5146$LR•IPV4『线路40』
北京卫视,http://116.21.87.83:8889/udp/239.77.1.4:5146$LR•IPV4『线路41』
北京卫视,http://116.21.87.83:8889/udp/239.77.1.151:5146$LR•IPV4『线路42』
北京卫视,http://116.21.87.83:8889/udp/239.77.0.91:5146$LR•IPV4『线路43』
北京卫视,http://116.22.255.89:9999/udp/239.77.0.51:5146$LR•IPV4『线路44』
北京卫视,http://116.22.255.89:9999/udp/239.77.1.14:5146$LR•IPV4『线路45』
北京卫视,http://116.22.255.89:9999/udp/239.77.1.4:5146$LR•IPV4『线路46』
北京卫视,http://116.22.255.89:9999/udp/239.77.1.151:5146$LR•IPV4『线路47』
北京卫视,http://116.22.255.89:9999/udp/239.77.0.91:5146$LR•IPV4『线路48』
北京卫视,http://221.196.34.247:4022/udp/225.1.1.113:5002$LR•IPV4『线路49』
北京卫视,http://106.42.108.91:2000/rtp/239.16.20.76:10760$LR•IPV4『线路50』
北京卫视,http://106.42.108.91:2000/rtp/239.16.10.10:2000$LR•IPV4『线路51』
北京卫视,http://123.101.98.200:2000/rtp/239.16.20.76:10760$LR•IPV4『线路52』
北京卫视,http://123.101.98.200:2000/rtp/239.16.10.10:2000$LR•IPV4『线路53』
北京卫视,http://223.12.113.32:8082/udp/239.1.1.41:8041$LR•IPV4『线路54』
北京卫视,http://223.12.113.32:8084/udp/239.1.1.41:8041$LR•IPV4『线路55』
北京卫视,http://223.12.113.32:8083/udp/239.1.1.41:8041$LR•IPV4『线路56』
北京卫视,http://202.103.213.10:8888/udp/239.81.0.109:4056$LR•IPV4『线路57』
北京卫视,http://202.103.213.75:8888/udp/239.81.0.109:4056$LR•IPV4『线路58』
北京卫视,http://121.21.84.3:8888/rtp/239.253.92.87:8014$LR•IPV4『线路59』
北京卫视,http://61.55.46.35:4022/rtp/239.253.92.87:8014$LR•IPV4『线路60』
北京卫视,http://60.7.56.22:4000/rtp/239.253.92.87:8014$LR•IPV4『线路61』
北京卫视,http://58.248.112.229:8114/GD_CUCC/G_BEIJING-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn6pFJlsKFX2elUkY7G9Wuaj1MVb5sXKFIg1u28lIJn0&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715178807747&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e4070b83a8b8c&FvSeid=77fd5578ee34e2cf&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18116&Fsv_chan_hls_se_idx=49&Fsv_TBt=8466128&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_BEIJING-CQ&Fsv_CMSID=GD_CUCC$LR•IPV4『线路62』
北京卫视,http://112.235.200.126:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路63』
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路64』
